tau,CFC11,CFC12,CFC113,SF6,He4_ter,H3_tu
4187,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4186,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4185,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4184,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4183,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4182,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4181,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4180,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4179,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4178,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4177,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4176,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4175,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4174,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4173,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4172,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4171,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4170,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4169,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4168,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4167,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4166,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4165,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4164,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4163,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4162,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4161,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4160,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4159,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4158,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4157,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4156,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4155,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4154,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4153,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4152,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4151,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4150,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4149,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4148,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4147,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4146,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4145,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4144,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4143,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4142,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4141,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4140,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4139,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4138,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4137,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4136,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4135,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4134,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4133,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4132,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4131,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4130,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4129,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4128,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4127,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4126,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4125,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4124,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4123,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4122,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4121,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4120,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4119,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4118,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4117,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4116,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4115,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4114,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4113,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4112,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4111,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4110,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4109,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4108,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4107,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4106,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4105,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4104,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4103,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4102,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4101,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4100,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4099,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4098,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4097,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4096,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4095,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4094,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4093,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4092,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4091,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4090,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4089,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4088,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4087,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4086,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4085,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4084,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4083,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4082,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4081,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4080,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4079,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4078,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4077,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4076,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4075,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4074,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4073,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4072,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4071,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4070,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4069,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4068,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4067,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4066,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4065,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4064,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4063,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4062,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4061,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4060,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4059,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4058,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4057,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4056,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4055,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4054,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4053,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4052,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4051,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4050,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4049,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4048,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4047,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4046,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4045,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4044,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4043,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4042,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4041,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4040,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4039,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4038,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4037,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4036,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4035,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4034,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4033,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4032,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4031,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4030,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4029,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4028,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4027,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4026,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4025,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4024,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4023,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4022,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4021,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4020,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4019,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4018,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4017,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4016,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4015,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4014,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4013,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4012,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4011,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4010,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4009,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4008,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4007,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4006,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4005,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4004,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4003,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4002,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4001,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
4000,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3999,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3998,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3997,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3996,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3995,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3994,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3993,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3992,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3991,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3990,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3989,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3988,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3987,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3986,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3985,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3984,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3983,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3982,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3981,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3980,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3979,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3978,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3977,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3976,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3975,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3974,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3973,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3972,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3971,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3970,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3969,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3968,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3967,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3966,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3965,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3964,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3963,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3962,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3961,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3960,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3959,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3958,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3957,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3956,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3955,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3954,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3953,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3952,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3951,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3950,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3949,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3948,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3947,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3946,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3945,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3944,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3943,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3942,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3941,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3940,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3939,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3938,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3937,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3936,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3935,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3934,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3933,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3932,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3931,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3930,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3929,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3928,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3927,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3926,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3925,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3924,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3923,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3922,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3921,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3920,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3919,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3918,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3917,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3916,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3915,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3914,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3913,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3912,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3911,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3910,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3909,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3908,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3907,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3906,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3905,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3904,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3903,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3902,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3901,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3900,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3899,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3898,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3897,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3896,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3895,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3894,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3893,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3892,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3891,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3890,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3889,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3888,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3887,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3886,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3885,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3884,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3883,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3882,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3881,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3880,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3879,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3878,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3877,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3876,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3875,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3874,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3873,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3872,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3871,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3870,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3869,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3868,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3867,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3866,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3865,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3864,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3863,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3862,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3861,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3860,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3859,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3858,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3857,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3856,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3855,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3854,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3853,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3852,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3851,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3850,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3849,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3848,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3847,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3846,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3845,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3844,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3843,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3842,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3841,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3840,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3839,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3838,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3837,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3836,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3835,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3834,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3833,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3832,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3831,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3830,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3829,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3828,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3827,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3826,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3825,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3824,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3823,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3822,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3821,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3820,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3819,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3818,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3817,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3816,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3815,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3814,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3813,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3812,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3811,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3810,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3809,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3808,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3807,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3806,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3805,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3804,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3803,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3802,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3801,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3800,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3799,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3798,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3797,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3796,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3795,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3794,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3793,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3792,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3791,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3790,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
3789,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
